date,1,10,11,12,13,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,4,40,41,42,44,45,46,47,48,49,5,50,51,53,54,55,56,6,60,72,78,8,9,US
2022-05-21,12.0,4.0,4.0,406.0,49.0,10.0,13.0,93.0,44.0,10.0,17.0,8.0,45.0,17.0,31.0,46.0,145.0,133.0,12.0,27.0,37.0,7.0,7.0,85.0,14.0,82.0,69.0,177.0,54.0,1.0,61.0,237.0,36.0,38.0,151.0,5.0,44.0,6.0,24.0,149.0,7.0,16.0,0.0,42.0,65.0,14.0,28.0,4.0,386.0,0.0,25.0,0.0,110.0,63.0,3170.0
2022-05-28,22.0,4.0,6.0,542.0,64.0,9.0,7.0,49.0,33.0,6.0,3.0,2.0,24.0,10.0,16.0,32.0,86.0,89.0,14.0,22.0,20.0,14.0,3.0,76.0,10.0,79.0,50.0,169.0,34.0,0.0,47.0,196.0,35.0,29.0,85.0,6.0,35.0,3.0,22.0,138.0,1.0,16.0,2.0,39.0,57.0,8.0,24.0,6.0,405.0,0.0,26.0,0.0,91.0,34.0,2800.0
2022-06-04,19.0,9.0,4.0,680.0,63.0,4.0,11.0,41.0,25.0,5.0,2.0,3.0,25.0,16.0,12.0,18.0,50.0,57.0,4.0,23.0,33.0,22.0,9.0,64.0,8.0,48.0,54.0,119.0,30.0,3.0,41.0,204.0,37.0,29.0,63.0,6.0,32.0,1.0,22.0,125.0,5.0,21.0,0.0,48.0,64.0,6.0,14.0,9.0,453.0,0.0,26.0,0.0,72.0,20.0,2759.0
2022-06-11,18.0,5.0,1.0,556.0,38.0,3.0,6.0,18.0,13.0,10.0,6.0,3.0,25.0,21.0,15.0,20.0,47.0,39.0,5.0,13.0,19.0,10.0,6.0,86.0,4.0,50.0,27.0,102.0,45.0,2.0,25.0,87.0,26.0,16.0,55.0,2.0,32.0,1.0,22.0,100.0,3.0,20.0,3.0,40.0,59.0,15.0,15.0,6.0,397.0,0.0,17.0,0.0,33.0,37.0,2224.0
2022-06-18,17.0,2.0,2.0,465.0,36.0,4.0,6.0,23.0,23.0,5.0,1.0,2.0,7.0,14.0,5.0,23.0,13.0,19.0,9.0,19.0,24.0,1.0,3.0,48.0,2.0,49.0,16.0,89.0,73.0,0.0,24.0,52.0,28.0,12.0,43.0,1.0,29.0,2.0,27.0,140.0,2.0,13.0,2.0,42.0,46.0,7.0,8.0,3.0,304.0,0.0,35.0,0.0,27.0,14.0,1861.0
2022-06-25,14.0,4.0,3.0,321.0,26.0,6.0,3.0,18.0,21.0,7.0,3.0,3.0,16.0,8.0,3.0,22.0,17.0,18.0,0.0,19.0,18.0,0.0,7.0,30.0,1.0,17.0,8.0,63.0,48.0,0.0,12.0,41.0,30.0,7.0,38.0,1.0,29.0,3.0,22.0,120.0,6.0,16.0,0.0,37.0,67.0,6.0,8.0,0.0,238.0,0.0,14.0,0.0,9.0,4.0,1432.0
2022-07-02,10.0,0.0,1.0,205.0,34.0,4.0,3.0,11.0,17.0,4.0,2.0,4.0,4.0,4.0,3.0,13.0,8.0,9.0,1.0,17.0,14.0,4.0,8.0,24.0,3.0,17.0,14.0,43.0,41.0,0.0,18.0,13.0,25.0,2.0,44.0,0.0,15.0,1.0,27.0,94.0,5.0,11.0,3.0,47.0,50.0,4.0,7.0,2.0,192.0,0.0,28.0,0.0,14.0,9.0,1133.0
2022-07-09,24.0,1.0,2.0,177.0,23.0,2.0,4.0,9.0,12.0,3.0,3.0,3.0,7.0,3.0,0.0,15.0,15.0,12.0,2.0,24.0,15.0,3.0,8.0,18.0,1.0,18.0,0.0,35.0,19.0,0.0,4.0,15.0,26.0,0.0,40.0,0.0,15.0,0.0,12.0,78.0,0.0,6.0,1.0,25.0,27.0,7.0,2.0,2.0,122.0,0.0,20.0,0.0,11.0,4.0,875.0
2022-07-16,21.0,1.0,1.0,134.0,26.0,0.0,4.0,14.0,11.0,0.0,0.0,2.0,9.0,5.0,0.0,5.0,14.0,6.0,2.0,18.0,14.0,1.0,4.0,16.0,0.0,20.0,6.0,36.0,41.0,1.0,8.0,13.0,22.0,7.0,25.0,1.0,9.0,0.0,11.0,114.0,0.0,21.0,1.0,28.0,30.0,8.0,1.0,2.0,102.0,0.0,12.0,0.0,11.0,3.0,841.0
2022-07-23,10.0,0.0,0.0,97.0,26.0,1.0,0.0,3.0,7.0,1.0,0.0,3.0,3.0,15.0,2.0,5.0,12.0,7.0,3.0,24.0,18.0,0.0,1.0,3.0,2.0,7.0,5.0,12.0,41.0,2.0,12.0,19.0,6.0,1.0,37.0,0.0,17.0,8.0,15.0,99.0,0.0,14.0,0.0,40.0,23.0,4.0,0.0,0.0,64.0,0.0,17.0,0.0,8.0,6.0,700.0
2022-07-30,19.0,2.0,0.0,81.0,33.0,2.0,1.0,12.0,18.0,0.0,0.0,5.0,7.0,2.0,0.0,5.0,5.0,4.0,3.0,17.0,14.0,0.0,4.0,6.0,2.0,10.0,3.0,15.0,8.0,0.0,7.0,21.0,6.0,2.0,28.0,0.0,20.0,9.0,20.0,87.0,1.0,5.0,0.0,29.0,15.0,1.0,3.0,2.0,46.0,1.0,16.0,0.0,9.0,4.0,610.0
2022-08-06,12.0,0.0,2.0,87.0,31.0,3.0,2.0,13.0,11.0,1.0,0.0,2.0,9.0,5.0,0.0,3.0,11.0,0.0,2.0,21.0,22.0,0.0,2.0,1.0,1.0,19.0,6.0,11.0,2.0,2.0,3.0,11.0,24.0,0.0,28.0,0.0,11.0,5.0,47.0,83.0,1.0,8.0,0.0,25.0,17.0,9.0,5.0,0.0,39.0,0.0,16.0,0.0,14.0,3.0,630.0
2022-08-13,19.0,1.0,0.0,89.0,13.0,2.0,0.0,12.0,7.0,2.0,1.0,2.0,6.0,7.0,2.0,5.0,9.0,5.0,5.0,13.0,17.0,0.0,0.0,1.0,1.0,6.0,7.0,10.0,12.0,2.0,1.0,11.0,9.0,2.0,30.0,0.0,13.0,7.0,16.0,92.0,2.0,7.0,0.0,33.0,13.0,1.0,1.0,0.0,38.0,0.0,22.0,0.0,8.0,0.0,562.0
2022-08-20,11.0,1.0,0.0,67.0,19.0,0.0,2.0,14.0,10.0,3.0,1.0,3.0,6.0,6.0,0.0,10.0,3.0,0.0,1.0,16.0,11.0,1.0,7.0,2.0,0.0,15.0,7.0,19.0,13.0,0.0,12.0,18.0,7.0,0.0,44.0,0.0,6.0,8.0,15.0,107.0,1.0,4.0,0.0,21.0,12.0,2.0,1.0,0.0,39.0,0.0,15.0,0.0,11.0,2.0,573.0
2022-08-27,19.0,1.0,1.0,75.0,17.0,1.0,1.0,15.0,15.0,1.0,1.0,1.0,6.0,10.0,0.0,5.0,12.0,2.0,0.0,15.0,6.0,0.0,8.0,7.0,0.0,12.0,6.0,26.0,13.0,0.0,14.0,16.0,10.0,0.0,29.0,0.0,10.0,6.0,16.0,111.0,0.0,3.0,0.0,24.0,7.0,4.0,3.0,0.0,33.0,0.0,23.0,0.0,1.0,9.0,595.0
2022-09-03,21.0,3.0,0.0,70.0,22.0,2.0,3.0,10.0,22.0,3.0,0.0,3.0,6.0,6.0,0.0,1.0,7.0,1.0,1.0,19.0,10.0,0.0,8.0,3.0,0.0,9.0,21.0,21.0,8.0,5.0,13.0,16.0,9.0,0.0,40.0,0.0,14.0,7.0,17.0,83.0,1.0,8.0,1.0,29.0,8.0,1.0,2.0,0.0,35.0,0.0,29.0,0.0,1.0,4.0,603.0
2022-09-10,11.0,0.0,0.0,60.0,38.0,1.0,0.0,3.0,27.0,0.0,5.0,0.0,19.0,19.0,0.0,3.0,4.0,10.0,1.0,22.0,4.0,0.0,4.0,6.0,0.0,13.0,7.0,14.0,14.0,0.0,16.0,5.0,10.0,1.0,35.0,0.0,8.0,7.0,24.0,121.0,1.0,6.0,0.0,20.0,10.0,0.0,0.0,0.0,29.0,0.0,39.0,0.0,3.0,3.0,623.0
2022-09-17,17.0,2.0,0.0,78.0,36.0,2.0,1.0,5.0,26.0,1.0,0.0,0.0,3.0,18.0,0.0,8.0,2.0,3.0,0.0,32.0,6.0,1.0,7.0,8.0,3.0,9.0,4.0,20.0,17.0,0.0,5.0,7.0,9.0,1.0,29.0,0.0,8.0,7.0,20.0,122.0,0.0,4.0,0.0,27.0,15.0,1.0,0.0,0.0,24.0,0.0,49.0,0.0,3.0,4.0,644.0
2022-09-24,20.0,0.0,1.0,81.0,39.0,3.0,3.0,16.0,34.0,7.0,0.0,1.0,11.0,23.0,0.0,3.0,4.0,5.0,3.0,20.0,7.0,0.0,9.0,9.0,2.0,19.0,9.0,12.0,13.0,1.0,12.0,9.0,8.0,1.0,35.0,0.0,18.0,7.0,35.0,128.0,1.0,8.0,0.0,18.0,10.0,1.0,4.0,0.0,35.0,0.0,50.0,0.0,4.0,3.0,742.0
2022-10-01,24.0,0.0,0.0,77.0,54.0,5.0,2.0,11.0,33.0,5.0,2.0,5.0,3.0,38.0,1.0,9.0,4.0,4.0,2.0,35.0,14.0,2.0,11.0,14.0,0.0,17.0,12.0,29.0,21.0,0.0,17.0,10.0,6.0,1.0,53.0,1.0,18.0,10.0,41.0,137.0,0.0,10.0,0.0,30.0,8.0,1.0,1.0,0.0,72.0,0.0,41.0,0.0,3.0,2.0,896.0
2022-10-08,41.0,0.0,1.0,110.0,87.0,4.0,1.0,11.0,51.0,5.0,3.0,5.0,10.0,43.0,0.0,21.0,8.0,13.0,11.0,58.0,6.0,0.0,22.0,37.0,0.0,28.0,27.0,38.0,22.0,0.0,18.0,18.0,7.0,1.0,59.0,1.0,38.0,10.0,41.0,239.0,2.0,21.0,1.0,50.0,17.0,5.0,1.0,1.0,93.0,0.0,41.0,0.0,1.0,3.0,1331.0
2022-10-15,86.0,0.0,2.0,105.0,113.0,6.0,1.0,31.0,57.0,7.0,2.0,7.0,23.0,82.0,0.0,25.0,7.0,14.0,7.0,70.0,12.0,0.0,9.0,8.0,0.0,31.0,22.0,49.0,32.0,2.0,32.0,14.0,17.0,2.0,76.0,0.0,37.0,13.0,65.0,329.0,1.0,40.0,1.0,52.0,17.0,12.0,6.0,3.0,97.0,0.0,56.0,0.0,5.0,9.0,1694.0
2022-10-22,141.0,1.0,8.0,125.0,119.0,4.0,1.0,45.0,72.0,10.0,3.0,16.0,15.0,97.0,0.0,49.0,8.0,17.0,11.0,90.0,23.0,0.0,14.0,14.0,1.0,32.0,29.0,49.0,79.0,1.0,39.0,22.0,36.0,6.0,97.0,2.0,88.0,12.0,94.0,509.0,8.0,50.0,0.0,89.0,20.0,23.0,8.0,1.0,124.0,0.0,54.0,0.0,15.0,9.0,2380.0
2022-10-29,262.0,4.0,11.0,260.0,176.0,6.0,1.0,104.0,102.0,19.0,14.0,20.0,66.0,188.0,3.0,109.0,14.0,46.0,43.0,165.0,56.0,5.0,16.0,12.0,0.0,76.0,56.0,107.0,211.0,2.0,115.0,34.0,59.0,5.0,179.0,0.0,163.0,9.0,130.0,744.0,11.0,84.0,1.0,186.0,35.0,66.0,17.0,5.0,211.0,0.0,76.0,0.0,32.0,37.0,4353.0
2022-11-05,360.0,11.0,36.0,304.0,217.0,8.0,20.0,181.0,149.0,16.0,10.0,37.0,139.0,170.0,3.0,165.0,31.0,59.0,85.0,255.0,71.0,5.0,28.0,31.0,3.0,183.0,97.0,206.0,281.0,5.0,211.0,84.0,46.0,46.0,238.0,3.0,258.0,9.0,261.0,984.0,5.0,141.0,1.0,315.0,42.0,84.0,34.0,8.0,456.0,0.0,106.0,0.0,32.0,41.0,6571.0
2022-11-12,303.0,15.0,44.0,490.0,250.0,25.0,14.0,276.0,141.0,23.0,20.0,49.0,227.0,167.0,11.0,224.0,43.0,90.0,182.0,258.0,115.0,12.0,21.0,80.0,5.0,309.0,154.0,300.0,371.0,10.0,244.0,153.0,85.0,45.0,366.0,6.0,254.0,13.0,317.0,1129.0,14.0,212.0,0.0,339.0,105.0,130.0,50.0,13.0,928.0,0.0,97.0,0.0,61.0,58.0,8848.0
2022-11-19,226.0,53.0,35.0,504.0,193.0,10.0,60.0,447.0,264.0,37.0,38.0,68.0,313.0,177.0,14.0,218.0,79.0,193.0,267.0,243.0,221.0,12.0,43.0,157.0,7.0,324.0,159.0,508.0,369.0,12.0,329.0,339.0,177.0,129.0,438.0,3.0,215.0,28.0,300.0,1230.0,8.0,218.0,2.0,273.0,270.0,135.0,109.0,47.0,1616.0,0.0,91.0,0.0,114.0,104.0,11426.0
2022-11-26,261.0,48.0,70.0,803.0,251.0,12.0,155.0,913.0,505.0,139.0,66.0,187.0,603.0,240.0,34.0,332.0,221.0,313.0,382.0,282.0,548.0,50.0,62.0,252.0,12.0,581.0,190.0,871.0,467.0,28.0,646.0,612.0,426.0,406.0,814.0,16.0,233.0,63.0,534.0,1929.0,29.0,435.0,15.0,440.0,605.0,209.0,258.0,45.0,2790.0,0.0,97.0,0.0,157.0,199.0,19836.0
2022-12-03,351.0,79.0,56.0,893.0,252.0,12.0,189.0,1034.0,828.0,200.0,58.0,300.0,807.0,294.0,110.0,405.0,446.0,486.0,446.0,258.0,858.0,71.0,100.0,397.0,36.0,892.0,371.0,1354.0,610.0,49.0,966.0,821.0,826.0,546.0,1330.0,26.0,223.0,70.0,660.0,2139.0,36.0,471.0,34.0,497.0,716.0,320.0,472.0,71.0,3149.0,0.0,87.0,0.0,160.0,424.0,26286.0
