14,1,72,42,34,27,7,1,0,66,35,0,4,26,42,62,38,28,36,2,17,30,55,19,31,57,15,36,9,4,35,3,38,36,0,33,81,3,82,0,27,15,47,347,6,1,41,7,17,27,5,5,0,1666
35,0,91,58,32,25,7,1,1,72,28,0,3,21,72,57,32,20,31,3,21,14,82,31,34,77,19,60,20,3,41,6,56,54,2,50,95,2,77,2,23,34,33,345,12,0,38,12,30,64,5,11,0,1942
30,2,85,62,45,42,6,7,4,69,37,0,15,39,106,61,45,35,31,2,18,34,92,35,32,67,15,39,25,17,39,8,57,52,6,86,129,9,82,0,21,15,32,453,14,0,33,14,27,46,4,23,0,2247
30,1,113,67,57,60,18,6,4,73,34,1,15,74,124,43,32,43,50,1,30,44,131,29,36,96,17,70,37,8,52,17,101,15,4,104,167,19,120,1,23,10,40,663,18,0,37,19,48,50,4,22,0,2878
25,3,131,89,63,94,25,7,2,109,33,0,15,105,125,42,44,39,42,3,28,44,125,37,38,84,21,50,43,9,63,43,87,25,5,106,163,23,113,1,15,5,45,630,8,8,44,25,21,58,6,39,0,3008
32,0,108,59,84,117,30,4,4,96,46,1,21,100,113,37,28,65,46,10,31,100,173,34,20,97,36,22,59,9,94,40,180,37,3,100,164,10,153,3,23,9,48,507,18,6,45,19,44,55,4,38,0,3182
29,2,112,83,106,105,44,14,2,103,31,4,17,103,117,21,34,88,28,11,57,156,176,24,34,78,18,35,96,16,152,42,191,45,5,135,117,15,207,6,32,10,36,357,13,12,46,26,42,50,8,40,0,3331
19,2,101,50,100,146,51,41,2,165,41,10,19,92,81,28,21,92,41,15,48,166,139,28,23,78,18,29,73,19,130,28,245,53,7,123,107,15,207,10,31,4,45,351,17,8,56,37,49,69,8,77,0,3415
30,1,147,37,165,187,50,18,1,163,44,6,14,126,66,20,30,87,40,28,43,188,147,36,20,70,19,19,76,32,131,48,302,56,5,136,76,29,213,8,36,7,39,337,8,8,51,35,41,51,1,118,0,3646
13,3,162,32,218,168,57,6,4,179,41,4,15,99,73,15,20,89,19,23,57,182,140,29,26,59,17,14,53,30,129,55,265,60,2,100,43,20,169,5,40,8,46,191,3,6,66,41,38,65,5,46,0,3250
25,4,176,23,202,260,76,7,1,223,43,1,15,114,47,21,15,63,24,10,46,184,174,30,21,68,21,4,44,26,116,69,239,51,1,104,35,30,156,6,23,4,23,165,17,7,47,58,23,46,6,31,0,3225
15,5,212,22,308,171,79,4,5,306,43,4,16,128,42,17,10,41,20,41,61,172,184,15,30,39,11,4,81,15,108,34,201,47,1,82,51,30,186,10,36,10,33,156,11,3,47,54,23,36,4,36,0,3300
12,17,237,16,386,110,63,4,4,406,49,10,13,93,44,10,8,45,17,31,46,145,133,12,27,37,7,7,85,14,82,69,177,54,1,61,36,38,151,5,44,6,24,149,7,0,42,65,14,28,4,25,0,3170
22,3,196,16,405,91,34,4,6,542,64,9,7,49,33,6,2,24,10,16,32,86,89,14,22,20,14,3,76,10,79,50,169,34,0,47,35,29,85,6,35,3,22,138,1,2,39,57,8,24,6,26,0,2800
19,2,204,21,453,72,20,9,4,680,63,4,11,41,25,5,3,25,16,12,18,50,57,4,23,33,22,9,64,8,48,54,119,30,3,41,37,29,63,6,32,1,22,125,5,0,48,64,6,14,9,26,0,2759
18,6,87,20,397,33,37,5,1,556,38,3,6,18,13,10,3,25,21,15,20,47,39,5,13,19,10,6,86,4,50,27,102,45,2,25,26,16,55,2,32,1,22,100,3,3,40,59,15,15,6,17,0,2224
17,1,52,13,304,27,14,2,2,465,36,4,6,23,23,5,2,7,14,5,23,13,19,9,19,24,1,3,48,2,49,16,89,73,0,24,28,12,43,1,29,2,27,140,2,2,42,46,7,8,3,35,0,1861
14,3,41,16,238,9,4,4,3,321,26,6,3,18,21,7,3,16,8,3,22,17,18,0,19,18,0,7,30,1,17,8,63,48,0,12,30,7,38,1,29,3,22,120,6,0,37,67,6,8,0,14,0,1432
10,2,13,11,192,14,9,0,1,205,34,4,3,11,17,4,4,4,4,3,13,8,9,1,17,14,4,8,24,3,17,14,43,41,0,18,25,2,44,0,15,1,27,94,5,3,47,50,4,7,2,28,0,1133
24,3,15,6,122,11,4,1,2,177,23,2,4,9,12,3,3,7,3,0,15,15,12,2,24,15,3,8,18,1,18,0,35,19,0,4,26,0,40,0,15,0,12,78,0,1,25,27,7,2,2,20,0,875
21,0,13,21,102,11,3,1,1,134,26,0,4,14,11,0,2,9,5,0,5,14,6,2,18,14,1,4,16,0,20,6,36,41,1,8,22,7,25,1,9,0,11,114,0,1,28,30,8,1,2,12,0,841
10,0,19,14,64,8,6,0,0,97,26,1,0,3,7,1,3,3,15,2,5,12,7,3,24,18,0,1,3,2,7,5,12,41,2,12,6,1,37,0,17,8,15,99,0,0,40,23,4,0,0,17,0,700
19,0,21,5,46,9,4,2,0,81,33,2,1,12,18,0,5,7,2,0,5,5,4,3,17,14,0,4,6,2,10,3,15,8,0,7,6,2,28,0,20,9,20,87,1,0,29,15,1,3,2,16,0,610
12,0,11,8,39,14,3,0,2,87,31,3,2,13,11,1,2,9,5,0,3,11,0,2,21,22,0,2,1,1,19,6,11,2,2,3,24,0,28,0,11,5,47,83,1,0,25,17,9,5,0,16,0,630
19,1,11,7,38,8,0,1,0,89,13,2,0,12,7,2,2,6,7,2,5,9,5,5,13,17,0,0,1,1,6,7,10,12,2,1,9,2,30,0,13,7,16,92,2,0,33,13,1,1,0,22,0,562
11,1,18,4,39,11,2,1,0,67,19,0,2,14,10,3,3,6,6,0,10,3,0,1,16,11,1,7,2,0,15,7,19,13,0,12,7,0,44,0,6,8,15,107,1,0,21,12,2,1,0,15,0,573
19,1,16,3,33,1,9,1,1,75,17,1,1,15,15,1,1,6,10,0,5,12,2,0,15,6,0,8,7,0,12,6,26,13,0,14,10,0,29,0,10,6,16,111,0,0,24,7,4,3,0,23,0,595
21,0,16,8,35,1,4,3,0,70,22,2,3,10,22,3,3,6,6,0,1,7,1,1,19,10,0,8,3,0,9,21,21,8,3,13,9,0,40,0,14,7,17,83,1,1,29,8,1,2,0,29,0,601
11,5,5,6,29,3,3,0,0,60,38,1,0,3,27,0,0,19,19,0,3,4,10,1,22,4,0,4,6,0,13,7,14,14,0,16,10,1,35,0,8,7,24,121,1,0,20,10,0,0,0,39,0,623
17,0,7,4,24,3,4,2,0,78,36,2,1,5,26,1,0,3,18,0,8,2,3,0,32,6,1,7,8,3,9,4,20,17,0,5,9,1,29,0,8,7,20,122,0,0,27,15,1,0,0,49,0,644
20,0,9,8,35,4,3,0,1,81,39,3,3,16,34,7,1,11,23,0,3,4,5,3,20,7,0,9,9,2,19,9,12,13,1,12,8,1,35,0,18,7,35,128,1,0,18,10,1,4,0,50,0,742
24,2,10,10,72,3,2,0,0,77,54,5,2,11,33,5,5,3,38,1,9,4,4,2,35,14,2,11,14,0,17,12,29,21,0,17,6,1,53,1,18,10,41,137,0,0,30,8,1,1,0,41,0,896
41,3,18,21,93,1,3,0,1,110,87,4,1,11,51,5,5,10,43,0,21,8,13,11,58,6,0,22,37,0,28,27,38,22,0,18,7,1,59,1,38,10,41,239,2,1,50,17,5,1,1,41,0,1331
86,2,14,40,97,5,9,0,2,105,113,6,1,31,57,7,7,23,82,0,25,7,14,7,70,12,0,9,8,0,31,22,49,32,2,32,17,2,76,0,37,13,65,329,1,1,52,17,12,6,3,56,0,1694
141,3,22,50,124,15,9,1,8,125,119,4,1,45,72,10,16,15,97,0,49,8,17,11,90,23,0,14,14,1,32,29,49,79,1,39,36,6,97,2,88,12,94,509,8,0,89,20,23,8,1,54,0,2380
262,14,34,84,211,32,37,4,11,260,176,6,1,104,102,19,20,66,188,3,109,14,46,43,165,56,5,16,12,0,76,56,107,211,2,115,59,5,179,0,163,9,130,744,11,1,186,35,66,17,5,76,0,4353
360,10,84,141,456,32,41,11,36,304,217,8,20,181,149,16,37,139,170,3,165,31,59,85,255,71,5,28,31,3,183,97,206,281,5,211,46,46,238,3,258,9,261,984,5,1,315,42,84,34,8,106,0,6571
303,20,153,212,928,61,58,15,44,490,250,25,14,276,141,23,49,227,167,11,224,43,90,182,258,115,12,21,80,5,309,154,300,371,10,244,85,45,366,6,254,13,317,1129,14,0,339,105,130,50,13,97,0,8848
226,38,339,218,1616,114,104,53,35,504,193,10,60,447,264,37,68,313,177,14,218,79,193,268,243,221,12,43,157,7,324,159,508,369,12,329,177,129,438,3,215,28,300,1230,8,2,273,270,135,109,47,91,0,11427
261,66,612,435,2790,157,199,48,70,803,251,12,155,915,505,139,187,603,240,34,332,221,313,382,282,548,50,62,252,12,581,190,871,467,28,646,426,406,825,16,233,63,534,1929,29,15,440,605,209,255,45,97,0,19846
351,58,821,468,3138,160,424,79,56,896,252,12,189,1125,826,201,303,807,294,110,405,446,485,447,258,861,71,97,397,36,892,371,1350,600,49,966,829,546,1330,26,223,70,660,2139,36,34,469,716,320,474,73,87,0,26333
223,77,759,331,2275,243,419,28,42,789,172,11,195,973,851,235,253,691,253,120,319,578,601,325,171,861,104,133,366,73,738,417,1531,385,59,952,871,698,1180,50,163,85,462,1781,64,45,338,707,236,478,52,88,0,23851
143,45,563,234,1576,255,352,27,20,891,138,17,285,744,685,352,220,419,146,196,278,694,1001,236,133,717,96,173,231,87,601,351,1741,315,95,981,764,652,1042,47,137,105,251,1462,41,66,285,709,199,498,35,89,0,21420
155,40,604,189,1580,350,275,29,26,982,162,31,195,563,592,331,187,268,141,212,227,769,1109,162,87,548,64,138,232,120,522,352,1485,296,70,785,682,443,1044,62,128,71,225,1225,62,66,274,387,149,444,51,99,0,19290
140,44,656,217,1384,311,248,46,27,1297,195,28,219,571,571,301,176,231,189,186,221,733,1137,164,122,642,86,136,169,142,505,269,1273,308,81,695,700,344,1060,51,164,57,247,1432,90,76,280,380,188,476,50,61,0,19376
125,29,350,146,855,146,160,41,15,1213,168,10,101,393,339,202,116,123,147,109,161,466,641,75,86,370,58,93,107,100,316,163,797,194,69,429,481,130,777,31,128,58,171,1167,54,41,211,208,138,324,33,64,0,12929
94,6,140,98,354,85,72,11,5,714,106,9,42,166,149,87,47,62,89,53,102,238,290,48,47,176,37,58,29,44,157,43,425,124,48,181,268,62,430,10,78,16,86,727,27,10,112,133,37,165,16,75,0,6688
57,9,112,61,198,33,31,5,10,577,71,0,30,63,96,43,46,30,70,31,61,122,150,25,58,94,13,57,21,20,102,30,243,59,28,107,139,25,288,14,60,11,75,458,17,11,72,80,13,96,11,49,0,4182
42,3,50,30,116,30,32,5,6,410,70,11,17,64,65,44,18,29,42,11,37,71,86,15,30,68,10,19,11,20,70,17,154,34,21,67,97,10,222,10,34,16,37,341,5,6,57,56,20,44,5,53,0,2838
28,3,71,21,116,38,14,15,8,343,88,6,4,26,43,11,11,15,34,9,56,52,86,16,27,52,9,8,6,1,31,9,94,45,8,63,75,10,186,3,42,12,41,256,8,1,64,44,23,22,7,59,0,2320
33,1,52,35,91,24,14,1,6,300,82,10,4,33,37,15,10,33,55,7,36,63,51,9,19,39,3,0,10,9,28,9,98,55,19,46,52,6,183,1,47,9,33,270,6,0,63,42,16,24,2,61,0,2152
31,3,38,25,70,16,16,1,4,226,69,4,8,25,34,9,5,18,28,3,25,37,58,8,33,45,4,6,11,4,56,3,84,42,8,42,42,5,197,2,42,10,50,235,4,2,54,37,10,7,1,46,0,1843
26,4,53,32,82,14,16,0,4,201,70,5,3,36,47,9,9,13,23,0,26,17,57,8,31,33,3,11,3,2,41,12,50,30,9,24,35,5,167,2,38,4,43,202,5,2,62,34,13,10,1,30,0,1657
18,3,47,33,59,17,9,5,5,184,44,1,3,23,43,9,2,10,26,4,12,15,44,7,34,38,6,6,4,1,27,15,51,34,4,25,27,8,164,1,32,9,34,167,1,1,56,57,8,3,0,21,0,1457
16,3,49,18,49,11,21,1,1,188,55,4,4,14,31,8,6,17,18,0,16,19,41,4,30,37,4,13,3,6,25,5,57,28,6,26,27,4,179,0,26,16,29,152,7,5,45,42,4,10,3,14,0,1397
24,1,54,14,58,10,9,0,3,201,51,3,5,15,33,7,9,27,26,5,14,20,31,6,23,22,1,11,6,9,22,3,64,30,10,32,22,7,171,1,21,11,29,147,4,3,59,30,10,7,1,15,0,1397
20,4,42,22,32,11,12,2,2,162,68,2,5,28,22,7,7,15,21,1,19,19,19,6,15,31,1,9,10,9,45,4,73,18,0,34,23,3,147,2,25,21,31,135,2,3,51,28,15,8,0,24,0,1315
26,0,40,24,34,6,14,2,11,162,49,6,2,30,40,4,8,15,25,5,9,11,17,9,20,29,1,9,3,9,37,8,78,10,0,30,22,5,91,0,20,13,46,150,4,0,46,33,7,7,1,46,0,1274
15,2,68,16,39,7,21,0,3,182,48,3,5,22,15,2,4,19,21,2,16,12,27,14,26,29,0,6,7,5,41,1,76,27,8,13,22,5,65,0,25,10,28,120,5,0,55,23,9,7,3,32,0,1211
19,2,89,16,37,19,11,0,3,135,30,1,1,34,17,5,8,12,11,1,10,10,15,11,19,19,1,4,4,0,43,4,74,21,4,26,17,2,73,1,19,4,23,110,4,1,29,32,5,12,2,33,0,1083
19,1,78,8,33,10,7,0,3,141,48,2,5,29,13,1,3,12,27,4,11,8,8,6,30,22,1,7,0,1,35,8,45,15,5,18,17,1,77,1,23,4,22,100,5,0,47,16,4,3,0,29,0,1013
12,0,77,11,25,12,9,1,1,141,40,1,5,16,15,11,1,7,19,0,10,9,7,14,15,24,0,4,6,3,12,2,40,7,3,18,22,4,74,1,26,5,20,119,1,2,39,11,5,0,1,38,0,946
6,6,68,9,21,4,7,0,1,125,36,0,6,26,20,6,3,14,10,2,14,12,16,20,20,24,0,1,5,2,21,1,50,8,8,16,9,2,52,1,21,6,23,110,5,0,47,14,4,8,2,51,0,943
15,0,80,14,36,8,6,1,1,133,52,1,8,27,21,4,3,14,17,4,10,9,17,11,28,25,0,4,6,1,22,1,48,17,1,18,14,0,59,3,21,6,13,94,7,0,39,12,6,4,1,45,0,987
9,0,103,8,23,12,12,0,2,136,29,3,2,29,20,6,6,10,19,5,5,11,14,7,22,18,2,2,4,1,15,4,53,10,4,9,26,2,54,0,17,2,17,96,1,2,43,12,11,6,1,57,0,962
12,0,115,11,28,7,10,0,6,145,38,0,1,20,17,1,1,13,11,4,8,9,20,2,16,1,3,8,8,5,18,3,73,2,4,16,22,3,61,7,18,1,29,75,5,0,44,14,11,2,0,78,0,1006
